ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQualityRate,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
1433,410196.7071,1255.64,4,2,625.39,6.03,5,46.96,2.72,91.14,1.48,3,10,6,Yes,White,No,2,23,662887.2926,1
1434,667022.0286,847.43,3,5,424.46,53.6,10,28.76,18.96,99.9,0.9,7,8,9,No,Red,Yes,2,49,747768.3675,1
1435,499696.5864,1069.5,1,5,606.66,15.72,7,20.77,23.65,90.86,0.47,7,7,8,No,Red,Yes,1,4,716331.0072,1
1436,481402.8049,1001.9,4,4,600.67,27.83,7,109.23,41.57,89.18,1.52,6,10,9,No,Blue,Yes,1,16,563708.0922,1
1437,167842.3834,1184.42,1,2,374.27,49.89,4,48.83,25.91,91.13,2.05,1,10,7,Yes,White,No,1,7,85560.50228,1
1438,227420.7281,550,1,3,284.84,35.03,6,6.12,29.69,98.88,2.38,8,3,3,No,Blue,Yes,1,11,134835.3143,0
1439,326152.9331,1702.8,4,3,691.93,9.49,10,17.33,4.19,93.75,1.62,9,8,7,Yes,Yellow,No,2,35,735956.2095,1
1440,210158.5888,550,1,5,734.97,42.68,7,39.9,11.18,91.14,2,5,6,6,Yes,White,No,1,16,182313.1519,0
1441,423666.1849,1164.87,2,4,501.71,64.9,7,48.85,8.81,84.83,1.46,5,6,6,No,White,Yes,2,37,404157.5966,1
1442,272175.1689,550,1,3,78.01,38.2,6,23.61,11.65,87.43,1.72,7,7,8,No,Green,Yes,1,9,204425.7091,0
1443,276745.1316,550,5,4,519.1,23.41,7,55.3,5.52,86.12,0.53,7,5,6,No,White,No,2,24,480559.1,0
1444,121511.9327,739.23,2,2,472.3,37.34,7,43.04,9.92,89.77,1.85,8,6,5,No,Green,No,1,24,45843.39588,0
1445,200405.0955,550,2,2,423.64,61.21,5,10.81,1.85,90.66,2,5,6,7,Yes,Blue,Yes,1,16,92819.1076,0
1446,301249.9623,1476.26,2,3,256.84,38.87,9,73.67,31.98,81.76,1.21,5,1,4,No,Red,No,1,19,486676.3273,1
1447,360685.9972,1196.63,2,3,609.7,31.65,7,21.38,20.32,99.9,1.05,6,3,8,Yes,Yellow,No,1,23,268724.3436,0
1448,423935.6588,1546.85,4,3,350.83,49.94,8,9.02,23.96,93.99,1.41,8,5,5,Yes,Yellow,No,1,11,579950.8564,1
1449,527756.2985,1434.43,4,2,370.18,20.76,5,66.2,1.09,93.39,1.1,6,5,7,No,Yellow,No,1,12,381954.5133,1
1450,295324.819,937.66,2,2,459.2,42.84,5,1.24,17.81,90.94,1.78,5,4,7,No,Green,Yes,1,12,253966.7719,1
1451,392351.1221,1114.83,2,5,315.97,17.94,7,62.92,8.29,98.47,1.96,5,6,6,Yes,White,No,1,6,455141.6568,0
1452,838769.975,1412.67,3,6,441.82,37.05,10,4.59,0.98,94.19,0.91,10,10,10,No,Red,Yes,1,32,807504.6129,1
1453,391586.6612,1010.84,2,4,643.57,30.64,8,73.02,7.96,88.69,1.02,7,9,6,No,Yellow,Yes,2,20,481565.8687,1
1454,333524.6641,864.12,2,3,306.02,51.99,4,34.27,21.52,91.31,1.63,6,5,4,No,Red,Yes,1,14,266136.7494,1
1455,223665.42,1844.94,2,3,1202.52,63.25,9,20.67,5.02,99.9,1.49,8,7,4,Yes,White,Yes,1,5,312876.4707,0
1456,553869.8339,1943.54,3,3,418.46,28.06,9,44.41,7.62,99.9,1.57,7,4,4,Yes,Yellow,No,1,13,410027.1923,1
1457,180908.3476,1191.88,1,3,190.24,49.65,2,79.96,19.56,95.06,1.6,2,3,3,No,White,No,1,14,88816.21445,0
1458,445799.2446,1648.71,3,2,817.04,50.29,7,13.37,10.32,84.28,1.79,8,2,6,No,White,No,2,46,313643.8912,1
1459,126222.5514,550,1,4,319.36,57.92,6,63.32,30.23,83.63,2.07,4,3,7,No,Yellow,No,1,14,47091.25276,0
1460,469711.9726,727.21,2,5,909.97,55.57,6,26.54,23.48,87.87,1.94,6,1,6,No,Red,No,1,8,431243.6665,1
1461,357397.9156,1167.16,2,2,765.47,13.18,8,89.86,13.23,99.9,0.49,4,6,5,No,Green,No,1,17,310091.3441,1
1462,260065.2432,744.96,2,3,590.96,52.28,6,112.59,7.61,89.05,1.68,5,7,5,No,Yellow,No,1,7,209046.9579,0
1463,276102.4432,550,2,3,367.33,39.13,4,130.9,19.25,93.81,1.33,4,5,8,No,Yellow,Yes,1,18,119814.667,0
1464,234631.3808,550,4,3,671.1,37.65,9,51.43,36.45,99.9,1.01,8,7,6,No,Red,Yes,2,39,254636.9307,0
1465,247501.9945,618.65,1,3,524.09,77.3,6,91.55,13.44,83.97,1.82,1,8,6,No,Blue,Yes,1,21,197873.421,0
1466,409778.0401,1545.27,1,4,456.73,35.74,7,34.96,39.69,99.9,1.22,4,1,1,No,Blue,No,1,12,378949.6684,1
1467,345417.8795,919.65,2,3,1094.1,13.4,10,45.01,1.36,95.92,1.07,10,2,7,No,White,Yes,1,15,280670.5217,1
1468,318018.4118,1029.83,2,4,393.99,49.11,7,46.67,17.87,92.3,1.18,4,7,7,Yes,Yellow,No,1,8,478800.6474,1
1469,286534.2868,1562.16,2,4,732.51,29.29,6,92.86,12.84,92.6,0.98,6,9,6,No,Green,No,2,31,592476.0572,1
1470,492346.072,2047.85,2,2,667.98,28.65,9,42.05,4.53,99.9,1.02,6,6,5,No,Green,Yes,1,13,576056.9844,0
1471,133765.0137,550,1,5,244.84,44.41,9,42.51,9.59,87.68,2.05,7,1,2,No,Blue,Yes,1,26,68329.73167,0
1472,180984.9615,809.47,3,2,549.16,44.95,6,44.15,11.02,99.9,0.94,7,6,5,No,Green,Yes,1,7,196166.039,0
1473,161515.2686,550,2,4,831.02,49.5,6,76.26,17.93,92.82,1.54,7,2,5,Yes,Yellow,No,1,16,136138.627,1
1474,175103.9545,961.04,1,4,627.06,26.32,9,71.28,15.07,96.88,2.26,6,8,5,Yes,Green,Yes,1,18,197876.7237,0
1475,327410.5192,1051.52,3,3,282.39,50.93,10,97.33,30.19,93.01,2.46,4,10,7,No,White,No,1,17,395432.9156,1
1476,395125.7018,1230.69,1,4,311.8,43.25,6,117.42,5.49,99.9,2.74,9,7,8,No,Green,Yes,1,10,332910.0212,1
1477,446524.2008,550,4,3,720.12,35.58,10,15.37,9.66,90.3,1.26,5,10,6,No,Blue,Yes,1,9,341530.2789,1
1478,620643.526,2027.42,3,3,659.36,16.38,8,11.6,20.56,94.64,1.84,7,3,7,Yes,Green,Yes,1,11,553698.2179,1
1479,194939.3225,1029.58,1,3,536.85,0.22,7,5.11,4.88,96.79,1.65,4,7,7,No,Green,Yes,1,20,209947.6722,0
1480,254496.9435,550,1,3,626.47,29.29,6,85.79,7.49,96.44,2.01,4,2,3,No,White,Yes,1,12,219831.0418,0
1481,284206.287,1685.09,2,3,865.25,47.63,10,37.5,19.54,99.04,0.57,9,6,4,No,White,No,1,15,294913.7048,1
1482,241041.2506,1154.99,3,3,519.21,21.72,7,56.55,22.92,97.49,1.7,5,6,5,No,Green,No,1,18,319065.9759,0
1483,94313.99041,573.32,1,3,447.77,18.2,8,72.06,39.48,84.58,1.83,1,2,5,No,White,No,1,18,13035.67124,0
1484,337587.7422,933.75,2,4,918.93,33.12,10,50.43,5.23,94.39,1.58,7,8,6,No,Red,No,1,19,322777.4682,1
1485,527658.2448,1312.86,3,3,617.99,53.96,4,28.26,0.97,91.82,1.02,4,9,6,No,White,No,1,4,360804.7154,0
1486,203962.6062,658.34,1,2,606.72,36.31,3,52.05,25.97,91.28,1.61,1,4,1,Yes,Green,Yes,1,10,96394.0924,0
1487,110427.8589,838.47,1,2,219.28,55.18,5,58.02,17.35,90.83,1.65,2,9,8,Yes,Red,Yes,1,3,29913.51861,0
1488,127257.9956,651.19,2,3,285.4,46.53,6,33.06,13.24,97.83,1.87,3,4,5,Yes,Green,Yes,1,15,48380.39167,0
1489,288943.0812,1004.55,2,3,82.68,4.07,9,18.75,21.64,97.75,0.19,5,7,6,No,Blue,No,1,4,298558.1423,1
1490,200723.3825,791.03,2,3,649.05,40.72,4,88.7,21.76,99.9,0.96,1,2,5,No,Red,Yes,1,11,83223.89608,0
1491,156066.8081,550,2,3,428.74,27.83,7,50.57,23.95,89.23,1.62,5,1,4,Yes,Blue,No,1,4,126110.5656,0
1492,265407.0054,1505.14,2,3,385.07,36.62,8,60.84,27.63,99.9,1.87,8,10,10,No,Blue,No,1,5,354872.1904,0
1493,162230.1013,803.03,1,4,381.95,2.6,7,61.83,41.89,99.46,1.17,4,9,5,No,Red,No,1,18,174861.1223,0
1494,544101.1038,1440.01,2,4,1298.7,30.7,10,76.32,0.68,97.87,1.47,8,6,6,No,Green,No,1,8,303661.4285,1
1495,636344.946,894.63,4,4,980.29,28.61,8,34.16,14.92,99.08,1.51,8,7,6,Yes,Yellow,No,1,17,540195.1268,1
1496,283082.2691,1655.22,1,3,564.2,48.38,10,43.84,7.99,99,0.46,8,6,8,No,White,Yes,1,8,354848.5364,1
1497,98056.79277,550,1,3,481.26,6.05,4,18.74,46.29,95.36,1.91,3,4,4,No,Blue,Yes,2,24,-475.9367002,0
1498,243174.9977,1017.07,2,2,789.29,59.74,9,48.95,40.93,97.57,1.95,4,3,6,No,White,No,1,27,267968.3579,0
1499,282994.8668,1765.92,4,1,903.8,19.59,5,34.07,19.04,99.9,1.37,8,2,7,No,Yellow,No,1,24,470617.3801,0
1500,222605.2271,1034.82,2,4,782.79,21.05,9,17.64,42.63,97.55,1.91,7,3,4,Yes,White,No,1,7,265783.9819,0
1501,330587.3834,1792.82,4,3,888.46,58.87,7,54.53,11.97,98.96,1.42,7,2,5,No,Yellow,No,1,21,472433.1429,1
1502,479105.0217,1074.5,3,3,230.39,45.71,9,30.13,34.37,95.74,1.41,6,8,6,No,Blue,Yes,1,8,415802.3512,1
1503,122016.6518,1033.74,1,2,815.76,7.63,4,137,27.3,95.02,1.93,4,10,7,No,Green,No,1,14,22891.25316,1
1504,703875.7556,1572.82,2,4,447.27,45.01,9,59.58,12.41,99.9,1.42,7,2,7,No,Green,No,1,3,450274.1817,1
1505,394010.6991,1627.28,4,3,681.23,6.11,8,27.34,22.61,99.9,1.43,7,7,7,No,Red,Yes,2,37,507541.1609,1
1506,261413.5934,1348.57,2,2,623.4,34.17,10,23.68,11.21,97.94,2.13,5,10,10,No,Yellow,Yes,1,11,154578.4452,0
1507,169487.1027,993.91,1,3,489.9,7.91,3,1.62,29.1,92.23,1.2,2,10,10,Yes,Blue,Yes,1,27,118845.8812,0
1508,235334.2782,550,3,3,535.29,2.7,8,21.47,24.87,99.9,0.98,4,2,6,No,Blue,No,1,13,140169.681,0
1509,316637.9282,1311.71,3,3,76.43,41.24,3,55.07,17.34,82,2.63,3,2,6,No,Green,No,1,15,295693.6727,0
1510,107785.5137,550,1,3,316.28,32.55,5,58.96,26.33,91.82,1.5,2,4,4,Yes,White,Yes,1,1,32505.21158,0
1511,123995.3891,1197.81,2,1,628.9,2.21,9,24.35,15.88,98.21,1.81,4,6,3,Yes,Yellow,Yes,1,16,37002.76829,0
1512,134257.9645,993.75,1,3,608.05,46.55,9,43.96,12.34,99.9,1.93,7,5,8,No,Green,No,1,13,78268.39881,0
1513,273513.7158,1604.33,3,3,284.84,5.26,9,76.78,31.67,86.14,0.79,6,4,5,Yes,White,Yes,1,4,391905.8819,0
1514,141570.5959,739.52,1,2,242.38,40.47,3,70.56,12.92,93.71,1.31,4,5,7,Yes,Red,No,1,11,55082.70931,0
1515,365322.3062,1366.27,1,3,43.72,46.69,6,28.66,17.51,94.01,2.12,4,4,5,No,Green,Yes,1,9,418035.8591,1
1516,501703.1151,1313.64,3,3,761.28,26.27,10,19.15,8.72,96.97,1.35,6,10,10,Yes,Yellow,No,1,17,460623.2989,1
1517,192298.4441,550.67,2,3,546.54,40.36,6,82.19,4.53,94.23,0.86,4,1,4,No,Red,No,1,13,189334.7939,0
1518,206608.4814,676.49,3,3,1080.43,24.15,6,8.21,14.63,91.05,1.34,5,4,3,Yes,Yellow,Yes,2,37,262636.3451,0
1519,160415.9956,995.09,1,3,106.72,0.57,8,53.69,10.07,93.47,0.45,7,7,9,No,Yellow,No,1,9,201390.223,0
1520,115916.9002,794.53,2,1,510.42,6.72,7,22.19,33.23,92.87,1.08,5,5,5,Yes,Green,No,1,26,40286.07127,1
1521,182665.8412,550,2,3,522.98,39.22,6,30.25,38.69,90.46,1.69,1,2,1,No,Green,Yes,2,25,132611.8342,0
1522,135753.3354,550,2,2,491.76,54.29,9,6.74,8.57,99.9,1.42,3,2,6,No,Green,No,1,21,96622.39041,0
1523,256531.8918,1065.11,4,4,950.21,37.43,7,77.58,18.98,91.82,1.58,6,9,8,Yes,Yellow,No,1,13,419170.9819,0
1524,229305.9829,805.18,3,4,949.4,58.93,3,20.4,21.02,89.88,0.92,5,8,6,No,Red,No,1,18,270707.5242,0
1525,356015.9725,550,4,4,304.92,58.32,7,10.43,21.46,97.14,0.85,4,2,4,Yes,Green,Yes,2,31,453043.1062,1
1526,168532.7932,768.03,2,3,647.89,33.47,6,17.75,50.11,87.96,1.9,3,1,4,No,Yellow,No,1,10,168849.9977,1
1527,263745.9375,1300.04,2,4,554.01,19.04,7,47.27,7.89,92.4,1.93,5,4,3,No,White,Yes,1,16,331499.7481,0
1528,114429.4825,550,2,3,57.78,40.94,4,83.37,21.25,98.4,2.62,5,10,9,Yes,White,Yes,1,12,46487.12136,0
1529,141089.2376,550,2,3,89.67,44.39,4,43.52,6.08,93.45,2.04,1,3,4,No,Blue,No,1,9,112890.4314,0
1530,624890.7904,1636.28,3,3,964.29,24.94,10,11.8,16.8,95.6,0.95,8,7,9,No,Green,Yes,1,18,435916.3472,1
1531,575487.0117,2136.41,1,2,11.28,22.41,8,41.67,16.51,93.31,1.1,6,5,8,No,Red,No,1,22,398066.5024,1
1532,172043.805,859.61,1,4,541.62,16.86,9,25.64,8.63,92.2,1.26,5,10,8,No,Yellow,No,1,9,114958.2131,0
1533,352118.863,1689.64,4,2,417.65,14.38,8,79.72,33.86,99.77,0.77,7,8,6,Yes,Yellow,No,1,14,364517.3556,1
1534,400906.5969,1138.68,3,4,491.93,73.34,7,33.91,12.12,91.81,1.74,8,8,6,No,Green,Yes,1,14,729674.8945,1
1535,792902.0333,2188.24,2,3,793.71,52.02,9,31.85,6.12,92.56,0.56,10,10,8,No,Blue,No,1,11,554451.477,1
1536,294184.9964,754.89,3,3,552.49,14.42,7,49.98,27.06,97.77,1.37,5,4,5,No,Blue,Yes,1,17,354025.0532,1
1537,432756.0642,1586.43,2,6,356.56,51.48,5,22.57,30.01,99.9,0.87,7,4,6,No,Yellow,Yes,1,2,1053084.133,1
1538,205937.7401,550,2,4,811.75,38.21,5,68.45,20.72,95.19,0.66,5,7,9,No,Green,No,1,18,221157.2926,0
1539,458131.6722,550,3,5,1208.95,21.54,10,39.81,0.17,99.8,0.82,7,8,8,No,White,Yes,2,21,502736.146,1
1540,547121.0113,550,3,5,862.8,28.86,9,68.23,1.65,92.26,1.77,7,9,6,No,White,No,1,28,408307.0565,1
1541,753468.7968,2122.29,3,5,509.52,24.01,10,24.74,3.67,90.29,0.97,7,3,6,No,Green,No,1,17,1034472.998,1
1542,246595.8337,550,2,4,249.07,14.86,10,19.63,22.39,98.22,2.05,9,7,9,No,Red,No,1,9,198563.0132,0
1543,196980.4189,1038.76,2,3,185.31,50.89,5,37.25,7.86,89.52,2.34,3,2,2,Yes,Red,Yes,1,9,239326.6613,1
1544,538054.4792,1297.73,3,3,169.06,34.86,7,87.08,19.98,94.78,1.14,5,5,7,No,Yellow,Yes,1,23,380363.8356,1
1545,380782.1881,1523.56,3,3,665.9,39.7,8,68.25,12.31,90.79,0.66,5,8,5,No,Red,Yes,1,18,463829.3102,1
1546,328992.1202,1339.34,1,5,508.8,41.49,8,5.21,18.88,99.9,0.59,4,9,5,No,Green,No,1,10,754693.8442,1
1547,164736.9291,550.36,4,1,459.03,33.28,6,0.73,20.08,91.7,2.17,8,9,9,Yes,Yellow,Yes,1,13,130780.0944,0
1548,253480.6175,1119.46,3,2,828.44,26.99,7,70.06,23.52,99.65,0.74,7,8,5,No,Yellow,No,1,23,246008.2978,0
1549,129552.4041,1039.42,1,2,886.9,45.63,5,87.4,17.57,87.52,1.25,5,4,6,No,Red,Yes,1,21,85991.71291,0
1550,271519.0458,1209.01,3,2,467.9,12.94,7,4.93,7.97,88.04,1.08,5,8,7,No,Red,Yes,1,12,272168.7346,1
1551,933485.5561,1674.82,4,6,1220.86,4.65,10,40.42,32.63,88.34,0.48,10,10,10,No,Yellow,No,1,12,1062247.371,1
1552,189542.5624,846.02,2,3,272.41,35.7,4,21.25,21.79,93.5,1.55,5,10,7,No,White,No,1,22,186678.5903,0
1553,248378.5744,550,1,3,499.1,50.5,3,103.2,24.91,93,1.91,4,2,5,No,White,No,1,5,146946.0182,0
1554,285620.1963,1305.88,1,4,686.75,41.84,5,14.8,8.47,86.93,2.13,3,4,4,No,Blue,No,1,17,427213.2026,1
1555,237388.69,550,2,4,30.73,36.44,5,59.83,5.28,93.61,1.49,3,7,7,No,Yellow,No,1,16,348635.8927,0
1556,196851.6501,1076.3,2,3,458.96,55.02,6,120.99,5.26,97.17,2.46,4,7,5,No,Yellow,No,1,11,100737.4855,0
1557,432094.8602,1837.46,2,4,752.13,29.17,7,16.1,3.2,91.8,1.43,4,4,6,No,Yellow,No,2,54,581342.7131,1
1558,240067.7589,1135.98,2,2,410.51,22.02,6,34.96,16.52,89.43,1.49,2,8,5,No,Red,No,2,12,301882.3992,0
1559,159697.2896,550,1,3,811.06,46.9,5,16.45,21.91,97.24,1.09,5,7,5,No,Green,No,2,9,90460.73789,0
1560,208333.7138,634.94,1,2,68.44,68.17,4,78.63,5.01,98.52,2.08,3,1,3,No,Yellow,No,1,18,110874.2388,0
1561,230955.7823,550,2,4,716.21,11.33,8,50.98,26.3,88.24,2.06,5,1,4,Yes,White,No,2,35,190815.1927,0
1562,156320.3125,550,1,5,1016.53,27.39,7,36.57,24.05,91.73,1.18,2,9,7,Yes,Yellow,No,1,20,146985.5722,0
1563,175781.7126,550,1,3,385.1,30.07,6,103.12,2.96,86.17,2.19,3,2,5,No,Yellow,Yes,1,13,82069.57737,0
1564,189156.7895,550,2,1,883.76,53.94,6,9.79,3.3,90.46,1.61,2,8,5,Yes,Blue,Yes,1,5,86611.44972,0
1565,170256.9448,852.26,2,3,668.19,15.78,7,49.33,33.99,99.9,0.98,5,10,8,Yes,Blue,No,1,11,201881.6755,0
1566,244814.255,1093.75,1,2,558.96,20.56,8,44.17,29.92,99.9,0.6,5,5,4,No,Blue,No,1,16,284987.3859,0
1567,224714.8667,550,2,1,266.08,25.89,5,86.7,18.05,91.8,2.34,4,7,4,No,White,Yes,1,17,97643.74363,1
1568,86238.83042,550,1,2,65.14,37.18,4,46.18,13.68,88.29,1.58,2,6,8,Yes,White,No,1,12,3265.228971,0
1569,341988.3309,1134.91,6,3,153.37,8.77,9,8.26,10.22,92.24,1.92,5,5,5,Yes,White,Yes,1,7,597664.8735,1
1570,525491.7565,1807.96,6,3,607.57,24.95,8,8.13,15.86,90.95,0.92,10,7,7,No,Yellow,Yes,1,15,609985.8316,1
1571,243836.8679,940.49,1,2,622.82,32.99,6,23.83,14.69,99.9,1.84,4,7,9,No,Red,Yes,1,11,224547.4302,0
1572,99606.59665,550,1,2,571.64,54.01,4,34.95,26.37,94.26,1.8,2,7,4,No,Yellow,No,1,27,17001.24023,0
1573,167086.2464,554.58,2,2,241.76,32.82,8,38.4,43.17,94.63,1.79,3,3,1,No,White,Yes,1,11,72731.99231,0
1574,407702.4333,1175.26,2,3,60.38,6.64,8,8.5,4.04,99.9,1.66,5,10,9,Yes,Green,No,1,24,466201.2045,1
1575,146184.7259,550,2,2,429.64,58.68,7,66.79,2.18,90.06,1.55,2,5,6,No,Green,No,1,5,133326.609,0
1576,329648.5927,1048.47,2,2,1122.05,22.77,9,44.04,5.12,97.68,1.19,7,7,6,Yes,Yellow,No,1,21,237731.8917,1
1577,425810.8387,1559.56,3,3,215.68,37.91,8,51.96,9.27,90.21,0.54,7,10,8,No,Red,No,1,7,492878.5159,1
1578,410111.4298,870.82,2,4,333.83,61.22,3,16.33,20.31,86.92,1.28,2,4,4,Yes,White,No,1,19,352459.3952,0
1579,340049.7139,550,4,3,171.28,35.73,9,0.36,9.93,98.57,0.99,6,9,8,No,White,Yes,1,15,222675.2737,1
1580,342147.8498,1068.98,2,3,220.82,42.13,10,50.32,2.91,92.69,1.07,3,1,3,No,White,No,1,15,314198.2434,1
1581,762685.9792,1328.23,2,4,782.75,20.34,8,23.34,11.2,89.14,1.7,5,4,9,No,Blue,No,1,20,707527.637,1
1582,497520.4481,1804.67,2,4,45.76,37.4,6,47.95,9.73,95.39,0.66,4,3,6,No,Red,No,1,8,588325.9129,1
1583,119060.3116,910.01,1,2,445.46,60.32,8,23.06,46.47,96.48,1.07,4,7,7,No,Yellow,No,1,22,28282.13131,0
1584,478380.1245,1220.62,3,2,634.88,55.9,6,70.15,1.98,91.75,1.62,4,10,10,Yes,Red,No,1,10,494261.7138,1
1585,312374.5689,1295,1,2,369.44,42.76,6,1.49,40.38,93.77,0.73,6,4,6,No,White,No,1,18,259833.0117,1
1586,421138.8424,1565.15,1,4,647.98,25.19,10,43.21,14.96,95.46,1.41,7,9,9,No,Red,No,1,27,292968.0462,1
1587,256951.6967,550,3,3,346.81,34.1,7,24.12,16.11,83.47,1.64,6,6,5,No,Red,No,1,22,126214.6734,0
1588,104345.7119,767.45,1,2,152.8,50.37,5,136.27,1.41,89.51,1.41,4,4,5,Yes,Red,No,1,13,5847.465138,0
1589,311996.9285,791.8,3,3,388.11,39.59,6,49.64,32.9,95.1,1.24,5,10,10,No,Blue,No,1,15,224099.3285,1
1590,127203.659,1019.29,3,1,213.36,46.16,6,44.75,44.77,96.64,1.26,5,10,8,No,White,No,2,19,59072.23737,0
1591,209231.3155,590.02,2,3,906.82,77.49,6,75.04,17.97,99.9,1.75,3,1,5,Yes,White,No,1,21,183897.2521,0
1592,169634.2876,1408.62,1,2,10.2,60.58,5,7.86,29.47,98.42,2.43,4,6,3,No,Green,No,1,5,143776.0267,0
1593,377484.9406,2054.6,2,1,217.02,6.62,8,100.16,8.65,93.5,1.67,5,4,5,No,Yellow,No,1,23,449067.9588,1
1594,346232.2238,1578.44,3,2,331.71,22.33,9,13.24,14.24,98.64,0.99,5,3,5,No,Blue,Yes,1,23,426162.4888,1
1595,377300.6063,1100.96,2,3,627.73,55.11,7,53.72,21.15,95.06,1.43,6,6,6,Yes,White,Yes,1,11,331243.5628,1
1596,247148.1142,1073.95,3,3,663.46,36.18,7,59.85,15.17,94.52,1.07,6,7,6,No,White,No,1,5,330775.3341,0
1597,157531.1689,1026.14,2,3,734.29,25.87,8,52.25,15.83,90.13,0.7,3,3,5,Yes,Red,No,1,18,78687.65144,0
1598,138465.3329,837.37,1,4,235.1,51.05,7,53.22,36.03,99.9,1.63,3,10,7,No,Blue,No,1,12,104559.7288,0
1599,136866.0138,965.04,1,3,539.41,23.36,7,74.8,4.53,89.13,0.87,5,5,7,Yes,Green,No,2,25,109526.7039,0
1600,335653.1603,783.91,2,4,515.91,41.84,7,74.19,19.26,93.42,1.63,7,6,9,Yes,Green,No,1,9,276269.4927,1
1601,409528.0416,1140.2,2,3,441.71,33.81,6,40.89,3.4,88.79,2.01,3,6,6,Yes,Blue,No,1,11,247131.6911,1
1602,149978.7022,675.68,1,2,345.13,13.41,5,87.16,14.24,90.07,1.6,3,4,2,No,Green,Yes,1,20,96778.96605,0
1603,506058.193,701.55,3,4,1113.83,43.68,9,11.83,3.95,98.21,1.28,5,4,6,Yes,Red,No,1,15,389339.7582,1
1604,213808.0303,550,1,3,688.12,27.67,8,13.27,39.64,95.8,1.26,5,9,9,No,Yellow,No,1,28,135618.0739,0
1605,439868.0525,1080.01,3,4,829.61,30.08,10,85.81,16.2,96.61,1.54,4,3,7,Yes,Yellow,No,1,18,296080.8125,1
1606,172778.1646,891.48,1,1,452.06,14.33,6,37.03,11.9,92.89,1.6,7,9,7,No,Blue,No,2,15,155458.3273,0
1607,513827.4323,1472.3,2,3,197.86,15.23,8,24.32,17.03,99.9,1.32,8,5,6,Yes,Blue,No,1,5,374688.5308,0
1608,228166.625,795.85,1,4,470.16,44.62,5,52.44,21.81,98.08,1.16,6,5,5,No,Green,No,1,9,227924.5633,0
1609,295184.9616,1524.01,2,3,658.44,40.87,6,140.11,21.12,97.62,1.28,4,6,8,No,Red,No,1,7,421787.3001,1
1610,351693.9419,1670.63,2,2,313.01,40.71,7,3.01,3.86,92.99,1.46,6,2,5,Yes,Yellow,Yes,1,13,251452.2868,1
1611,288091.6363,1179.79,3,2,348.42,19.98,9,57.55,0.71,92.63,0.93,7,3,6,Yes,Blue,Yes,1,9,217238.0406,1
1612,233490.1751,634.09,3,3,939.24,14.49,7,61.1,14.91,94.69,0.61,5,9,7,No,Green,No,1,14,331136.5415,0
1613,194056.4015,1123.25,1,4,798.65,23.07,8,43.08,11.1,92.46,1.26,5,6,3,No,Yellow,No,1,13,273324.5672,0
1614,155245.5635,550,1,2,130.61,31,6,49.05,15.2,93.28,1.4,5,8,6,Yes,Yellow,No,1,27,74370.6469,0
1615,169402.8034,550,2,2,424.07,43.05,4,16.06,26.29,91.82,2.42,2,8,8,No,Blue,Yes,1,12,67696.06394,0
1616,108553.5522,795.4,1,2,893.35,4.32,4,61.43,15.74,87.3,1.31,4,1,4,No,Blue,Yes,1,13,22708.92432,0
1617,167488.2899,550,3,2,255.02,5.94,8,73.39,28.17,96.21,1.49,5,4,6,Yes,White,No,1,3,114430.5402,0
1618,129571.1343,550,3,3,179.5,42.87,6,75.7,6.09,87.27,2.42,1,8,5,No,Blue,Yes,1,21,49650.41995,0
1619,551289.4411,550,3,5,273.64,46.48,4,11.47,24.61,86.66,1.92,4,5,6,Yes,Red,No,1,24,948662.6347,1
1620,293437.225,550,3,5,852.7,42,7,30.05,6.89,95.44,1.51,7,9,7,No,White,No,1,17,222787.3257,1
1621,247243.8197,1580.25,1,3,388.2,65.62,8,4.15,18.67,92.22,0.78,2,2,5,No,Yellow,No,1,4,183573.3044,0
1622,650855.1678,1628.72,3,4,462.37,45.91,8,19.92,0.75,99.9,0.63,9,4,5,No,Yellow,No,1,9,544429.877,1
1623,111889.5615,1280.96,1,2,69.82,14.58,3,55.93,22.95,92.65,1.6,2,3,5,No,Green,Yes,1,4,14301.83711,0
1624,656481.0341,1032.27,3,4,623.62,43.23,9,2.8,15.21,92.82,0.86,6,10,7,No,Red,No,2,6,405649.2224,0
1625,164903.4879,873.02,2,2,32.49,6.9,4,8.46,10.77,94.91,0.97,3,3,5,No,Blue,No,1,10,113319.7806,0
1626,557363.1589,1622.41,2,4,949.82,18.6,9,7.95,4.08,97.71,1.21,7,9,8,No,Red,Yes,1,6,580959.1933,1
1627,95856.1153,550,1,2,816.83,15.82,7,1.96,8.98,90.61,0.79,1,4,4,No,White,Yes,1,12,15494.6484,0
1628,423641.3572,690.37,4,2,694.65,10.43,9,36.69,6.95,97.07,1.3,9,10,7,Yes,Red,Yes,2,41,457590.9517,1
1629,177950.6854,1600.19,1,2,478.72,26.65,6,162.85,8.91,95.29,2.07,4,5,5,No,Red,Yes,1,23,156307.0294,0
1630,375822.6095,1204.28,2,3,327.57,40.12,8,49.44,39.04,91.22,1.05,3,4,5,No,White,No,1,5,222074.0688,1
